DATA,TIPO DE AT.,APARELHO,MARCA,TECNICO,STATUS,PEÇA RECEBIDA,PRONTO,SAÍDA,CONSERTADO?
26-09-2023,GON,Refrigerador,Panasonic,Cvg / Luiz,Concluído,0,09-10-2023,09-10-2023,Sim
26-09-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,27-09-2023,27-09-2023,Sim
26-09-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,06-10-2023,09-10-2023,17-10-2023,Sim
26-09-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,06-10-2023,09-10-2023,17-01-2023,Sim
26-09-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,28-09-2023,03-10-2023,Sim
26-09-2023,FB,Aspirador,Midea,Matheus Rosa,Concluído,0,05-10-2023,06-10-2023,Sim
27-09-2023,FON,Refrigerador,Panasonic,Luiz Guilherme,Concluído,0,28-09-2023,28-09-2023,Sim
27-09-2023,GB,Panela De Pressao,Midea,Thiago,Concluído,09-10-2023,10-10-2023,18-10-2023,Sim
27-09-2023,FB,Robo,Midea,Matheus Rosa,Concluído,0,03-10-2023,09-10-2023,Sim
27-09-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,07-10-2023,07-10-2023,Sim
27-09-2023,FON,Ar Condicionado,Komeco,0,0,0,0,0,0
27-09-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,29-09-2023,29-09-2023,Sim
28-09-2023,FB,Robo,Wap,Matheus,Concluído,0,05-10-2023,16-11-2023,Sim
28-09-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,03-10-2023,16-10-2023,Sim
28-09-2023,GS,Aspirador,Midea,Robson,Concluído,0,16-10-2023,16-10-2023,Sim
28-09-2023,FB,Robo,Midea,Matheus,Sem Conserto,0,0,02-10-2023,Não
28-09-2023,FB,Robo,Midea,Matheus,Concluído,0,05-10-2023,11-10-2023,Sim
28-09-2023,FON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,03-10-2023,03-10-2023,Sim
28-09-2023,GB,Micro-Ondas,Midea,0,0,0,0,0,0
28-09-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,27-10-2023,27-10-2023,Sim
29-09-2023,GON,Lavadora,Panasonic,Luiz E Cvg,Concluído,0,21-10-2023,21-10-2023,Sim
29-09-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,03-10-2023,03-10-2023,Sim
29-09-2023,GB,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,03-10-2023,03-10-2023,Sim
29-09-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,0,30-09-2023,30-09-2023,Sim
29-09-2023,GB,Robo,Wap,Matheus Rosa,Concluído,17-10-2023,18-10-2023,29-11-2023,Sim
02-10-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,31-10-2023,31-10-2023,Sim
02-10-2023,FON,Lava Louça,Panasonic,Cvg,Concluído,0,26-01-2024,26-01-2024,Sim
02-10-2023,FON,Lavadora,Panasonic,Luiz,Concluído,0,03-10-2023,03-10-2023,Sim
02-10-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,05-10-2023,05-10-2023,Sim
02-10-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,24-10-2023,24-10-2023,Sim
02-10-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,0,03-10-2023,Sim
02-10-2023,GON,Refrigerador,Panasonic,Cvg E Luiz,Concluído,0,0,05-10-2023,Não
02-10-2023,FON,Lavadora,Panasonic,0,Cancelado,0,0,0,Não
02-10-2023,GON,Lavadora,Panasonic,Luiz E Cvg,Concluído,0,21-10-2023,21-10-2023,Sim
02-10-2023,GON,Lavadora,Panasonic,Luiz E Cvg,Concluído,0,07-10-2023,07-10-2023,Sim
02-10-2023,GON,Lava E Seca,Midea,Lava E Seca,Concluído,0,10-10-2023,10-10-2023,Não
02-10-2023,GS,Purificador,Midea,Thiago,Concluído,0,24-10-2023,25-10-2023,Sim
02-10-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,06-11-2023,06-11-2023,Sim
02-10-2023,GON,Lavadora,Midea,Cvg / Luiz Guilherme,Concluído,0,26-10-2023,30-10-2023,Sim
02-10-2023,GON,Lavadora,Midea,Luiz Guilherme,Concluído,0,06-10-2023,06-10-2023,Sim
02-10-2023,GON,Lava E Seca,Midea,Luiz Guilherme / Cvg,Concluído,0,05-10-2023,05-10-2023,Não
03-10-2023,GON,Lavadora,Panasonic,Luiz E Cvg,Concluído,23-10-2023,27-10-2023,27-10-2023,Sim
03-10-2023,GON,Frigobar,Midea,Luiz Guilherme,Concluído,0,04-10-2023,04-10-2023,Não
03-10-2023,GON,Frigobar,Midea,Luiz Guilherme,Concluído,0,04-10-2023,04-10-2023,Sim
03-10-2023,FON,Video Wall,0,Cvg,Concluído,0,06-10-2023,06-10-2023,Sim
03-10-2023,GB,Aspirador,Wap,Matheus Rosa,Concluído,17-10-2023,18-10-2023,30-10-2023,Sim
03-10-2023,FON,Lavadora,Panasonic,Cvg,Concluído,0,09-10-2023,09-10-2023,Sim
03-10-2023,FON,Lavadora,Panasonic,0,Cancelada,0,0,10-10-2023,Não
03-10-2023,FON,Refrigerador,Panasonic,0,0,0,0,0,0
03-10-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,24-10-2023,21-11-2023,Sim
03-10-2023,GON,Refrigerador,Midea,Cvg,Concluído,0,11-10-2023,11-10-2023,Sim
03-10-2023,GON,Frigobar,Midea,Luiz Guilherme,Concluído,18-10-2023,27-10-2023,27-10-2023,Sim
03-10-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,07-10-2023,07-10-2023,Sim
03-10-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,09-10-2023,09-10-2023,Sim
04-10-2023,FON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,04-10-2023,04-10-2023,Sim
04-10-2023,GON,Refrigerador,Panasonic,Luiz Guilherme,10/10-Sob Análise Sac,0,0,0,0
04-10-2023,GON ,Lavadora,Panasonic,Luiz E Cvg,Concluído,0,21-10-2023,21-10-2023,Sim
04-10-2023,GON,Lavadora,Panasonic,"Luiz, Cvg E Robson",Concluído,17-10-2023,18-10-2023,18-10-2023,Sim
04-10-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,11-10-2023,11-10-2023,Sim
05-10-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,10-10-2023,10-10-2023,Sim
05-10-2023,FON,Refrigerador,Panasonic,Luiz Guilherme,Concluído,0,11-10-2023,11-10-2023,Sim
05-10-2023,FB,Adega,Midea,Cvg,Concluído,0,0,24-10-2023,Não
05-10-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,10-10-2023,10-10-2023,Sim
05-10-2023,GON ,Refrigerador,Midea,Robson / Cvg,Troca,0,0,22-11-2023,Não
06-10-2023,GON,Refrigerador,Panasonic,Cvg,0,0,03-11-2023,03-11-2023,Sim
06-10-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,0,10-10-2023,10-10-2023,Sim
06-10-2023,FB,Climatizador,Springer,0,0,0,0,0,0
06-10-2023,GB,Robo,Wap,Matheus Rosa,Concluído,17-10-2023,18-10-2023,25-10-2023,Sim
06-10-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,10-10-2023,10-10-2023,Sim
06-10-2023,GB,Lavadora,Midea,Cvg,Concluído,0,05-11-2023,07-11-2023,Sim
09-10-2023,GS,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,16-10-2023,16-10-2023,Sim
09-10-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,20-10-2023,24-10-2023,24-10-2023,Sim
09-10-2023,GB,Aspirador,Midea,Matheus Rosa,Concluído,18-10-2023,20-10-2023,23-10-2023,Sim
09-10-2023,GON,Lava E Seca,Midea,Cvg/ Robson,Concluído,0,30-11-2023,30-11-2023,Sim
09-10-2023,FB,Robo,Wap,Matheus Rosa,Sem Consero,0,0,08-11-2023,Não
09-10-2023,GON,Fechadura Digital,Midea,Cvg / Robson / Luiz,Concluído,16-11-2023,24-11-2023,24-11-2023,Sim
09-10-2023,GON,Lava E Seca,Midea,Luiz Guilherme / Cvg,Concluído,24-10-2023,30-10-2023,30-10-2023,Sim
09-10-2023,FON,Lavadora,Panasonic,Luiz,Concluído,0,11-10-2023,11-10-2023,Sim
09-10-2023,GB,Robo,Midea,Matheus Rosa,Concluído,01-11-2023,07-11-2023,10-11-2023,Sim
09-10-2023,GON,Refrigerador,Panasonic,Luiz,Concluído,0,03-11-2023,03-11-2023,Sim
10-10-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,18-10-2023,24-10-2023,Sim
10-10-2023,GS,Refrigerador,Panasonic,Cvg,Concluído,0,11-10-2023,11-10-2023,Sim
11-10-2023,FB,Micro-Ondas,Midea,Thiaigo,Concluído,0,17-10-2023,25-10-2023,Sim
11-10-2023,FON,Ar Condicionado,Springer,Cvg/Robson,Cancelado,0,0,15-12-2023,Não
11-10-2023,FON,Refrigerador,Panasonic,0,Cancelado,0,0,03-11-2023,Não
11-10-2023,GON,Refrigerador,Panasonic,Luiz,Concluído,0,27-10-2023,27-10-2023,Sim
11-10-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,16-10-2023,16-10-2023,Sim
11-10-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,10-11-2023,01-12-2023,01-12-2023,Sim
11-10-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,21-10-2023,21-10-2023,Sim
16-10-2023,FON,Refrigerador,Panasonic,0,Cancelado,0,0,20-10-2023,Não
16-10-2023,FB,Robo,Midea,Matheus Rosa,Concluído,0,24-10-2023,30-10-2023,Sim
16-10-2023,GB,Micro Ondas,Midea,Thiago,Concluído,24-10-2023,27-10-2023,07-11-2023,Sim
16-10-2023,GB,Robo,Wap,Matheus Rosa,Concluído,18-10-2023,20-10-2023,23-10-2023,Sim
16-10-2023,FB,Refrigerador,Panasonic,Luiz,Concluído,0,06-11-2023,06-11-2023,Sim
16-10-2023,GS,Robo,Wap,Matheus Rosa,Concluído,0,08-11-2023,28-11-2023,Sim
16-10-2023,GON,Refrigerador,Panasonic,Luiz,Concluído,0,17-10-2023,17-10-2023,Sim
16-10-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,21-10-2023,21-10-2023,Sim
16-10-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,27-10-2023,27-10-2023,Sim
16-09-2023,FON,Ar Condicionado,Futjisu,0,Cancelado,0,0,16-10-2023,Não
16-09-2023,GON,Cooktop Indução,Panasonic,Cvg,Concluído,0,19-10-2023,19-10-2023,Sim
16-10-2023,GON ,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,17-10-2023,17-10-2023,Sim
16-10-2023,GON,Cooktop,Midea,Cvg,Concluído,0,25-10-2023,01-11-2023,Sim
16-10-2023,FON,Ar Condicionado,Fujtisu,Luiz,Concluído,0,25-10-2023,25-10-2023,Sim
16-10-2023,FON,Lavadora,Panasonic,0,0,0,0,0,0
16-10-2023,GON,Refrigerador,Panasonic,Cvg,Troca,0,0,08-11-2023,Não
16-10-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,18-10-2023,18-10-2023,Sim
16-10-2023,GON,Refrigerador,Panasonic,Cvg E Luiz,Concluído,10-11-2023,14-11-2023,16-11-2023,Sim
16-10-2023,FB,Nootbok,Acer,Robson,Concluído,0,31-10-2023,31-10-2023,Sim
16-10-2023,GB,Aspirador,Wap,Matheus Rosa,Sem Conserto,0,0,07-11-2023,Não
16-10-2023,GB,Robo,Wap,Matheus Rosa,Concluído,20-10-2023,23-10-2023,24-10-2023,Sim
17-10-2023,GB,Aspirador,Wap,Thiago,Concluído,20-10-2023,23-10-2023,31-10-2023,Sim
17-10-2023,FON,Refrigerador,Panasonic,Luiz Guilherme,Concluído,0,17-10-2023,17-10-2023,Sim
17-10-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,25-10-2023,25-10-2023,Sim
17-10-2023,FON,Lavadora,Panasonic,0,Cancelado,0,0,18-10-2023,Não
17-10-2023,GON,Frigobar,Midea,Luiz Guilherme,Sem Defeito,0,0,18-10-2023,Não
17-10-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,03-11-2023,07-11-2023,07-11-2023,Sim
17-10-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,25-10-2023,27-10-2023,27-10-2023,Sim
17-10-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,0,13-12-2023,19-12-2023,Sim
17-10-2023,GB,Robo,Midea,Matheus Rosa,Concluído,05-12-2023,05-12-2023,06-12-2023,Sim
17-10-2023,GB,Fritadeira,Midea,Thiago,Concluído,25-10-2023,26-10-2023,08-11-2023,Sim
17-10-2023,FB,Forno Elétrico,Midea,Cvg,Concluído,0,06-11-2023,08-11-2023,Sim
17-10-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,30-10-2023,01-11-2023,01-11-2023,Sim
17-10-2023,FON,Lava E Seca,Midea,Cvg,Sem Defeito,0,0,18-10-2023,Não
18-10-2023,GON,Refrigerador,Panasonic,Luiz,Concluído,0,18-10-2023,18-10-2023,Sim
18-10-2023,FON,Frigobar,Midea,Cvg,Concluído,0,19-10-2023,19-10-2023,Sim
18-10-2023,GB,Frigobar,Midea,Luiz Guilherme,Concluído,0,26-10-2023,07-11-2023,Sim
18-10-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,0,21-10-2023,21-10-2023,Sim
18-10-2023,GB,Aspirador,Wap,Matheus Rosa,Concluído,25-10-2023,25-10-2023,22-11-2023,Sim
18-10-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,24-10-2023,24-10-2023,Sim
18-10-2023,GS,Robo,Midea,Matheus Rosa,Concluído,0,31-10-2023,01-11-2023,Sim
18-10-2023,FON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,18-10-2023,19-10-2023,Sim
18-10-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,27-10-2023,27-10-2023,Sim
19-10-2023,GON,Cooktop,Midea,Robson / Cvg,Concluído,06-11-2023,14-11-2023,14-11-2023,Sim
19-10-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,21-11-2023,17-11-2023,17-11-2023,Sim
19-10-2023,FB,Robo,Midea,Matheus Rosa,Concluído,0,01-11-2023,06-11-2023,Sim
19-10-2023,FB,Robo,Midea,Matheus Rosa,Concluído,0,03-11-2023,06-11-2023,Sim
19-10-2023,FB,Robo,Wap,Matheus Rosa,Sem Conserto,0,16-11-2023,23-11-2023,Não
19-10-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,23-11-2023,27-11-2023,Sim
19-10-2023,GON,Lavadora,Panasonic,Luiz,Concluído,01-11-2023,24-10-2023,24-10-2023,Sim
20-10-2023,FB,Robo,Wap,Matheus R,Descarte,0,0,12-12-2023,Não
20-10-2023,GS,Refrigerador,Panasonic,Cvg,Concluído,0,24-10-2023,24-10-2023,Sim
20-10-2023,GON,Lavadora,Panasonic,Luiz,Concluído,27-10-2023,01-11-2023,01-11-2023,Sim
20-10-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,24-10-2023,24-10-2023,Sim
20-10-2023,GB,Micro Ondas,Midea,Thiago,Concluído,03-11-2023,10-11-2023,0,0
20-10-2023,FON,Refrigerador,Panasonic,Cvg / Robson,Sem Conserto,0,0,14-12-2023,Não
20-10-2023,GON,Lavadora,Panasonic,0,0,0,0,0,0
23-10-2023,GS,Refrigerador,Panasonic,Luiz Guilherme,Concluído,0,27-10-2023,27-10-2023,Sim
23-10-2023,FB,Cpu,Lenovo,Robson,Sem Defeito,0,0,01-11-2023,Não
23-10-2023,FB,Forno Elétrico,Midea,0,0,0,0,0,0
23-10-2023,FB,Lava E Seca,Samsung,0,0,0,0,0,0
23-10-2023,FB,Cafeteira,Nespresso,0,0,0,0,0,0
23-10-2023,FB,Refrigerador,Panasonic,0,0,0,0,0,0
23-10-2023,FB,Lava Louça,Brastemp,0,0,0,0,0,0
23-10-2023,FB,Cooktop,Midea,0,0,0,0,0,0
23-10-2023,FB,Microondas,Midea,0,0,0,0,0,0
23-10-2023,FB,Ar Condicionado,Samsung,0,0,0,0,0,0
23-10-2023,FB,Caixa De Som,0,0,0,0,0,0,0
23-10-2023,FB,Televisor,Lg,0,0,0,0,0,0
23-10-2023,GS,Robo,Wap,Matheus Rosa/Thiago,Concluído,0,10-11-2023,14-11-2023,Sim
23-10-2023,GS,Refrigerador,Panasonic,Cvg,Sem Conserto,0,0,27-10-2023,Não
23-10-2023,GON,Lavadora,Panasonic,"Luiz, Robson E Cvg",Concluído,10-11-2023,17-11-2023,17-11-2023,Sim
23-10-2023,GON,Lavadora,Panasonic,Luiz,Concluído,01-11-2023,13-11-2023,13-11-2023,Sim
23-10-2023,GON,Lavadora,Midea,Luiz Guilherme,Concluído,0,27-10-2023,27-10-2023,Sim
23-10-2023,FON,Ar Condicionado,Carrier,Cvg,Sem Conserto,0,0,16-11-2023,Não
23-10-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,24-10-2023,24-10-2023,Sim
23-10-2023,FB,Climatizador,Springer,Thiago,Concluído,0,03-11-2023,20-12-2023,Sim
23-10-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,03-11-2023,09-11-2023,Sim
23-10-2023,GB,Robo,Wap,Thiago/Matheus,Concluído,27-10-2023,30-10-2023,03-11-2023,Sim
23-10-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,27-10-2023,27-10-2023,Sim
24-10-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,24-10-2023,24-10-2023,Sim
24-10-2023,GB,Micro Ondas,Midea,0,0,0,0,0,0
24-10-2023,GB,Robo,Midea,Thiago,Concluído,17-11-2023,22-11-2023,23-11-2023,Sim
24-10-2023,GB,Robo,Wap,Matheus Rosa,Concluído,27-10-2023,30-10-2023,06-11-2023,Sim
24-10-2023,FON,Refrigerador,Midea,Cvg,Concluído,0,28-10-2023,28-10-2023,Sim
24-10-2023,GON,Lavadora,Midea,Luiz Guilherme,Concluído,0,27-10-2023,27-10-2023,Sim
24-10-2023,GON ,Lavadora,Panasonic,Cvg,Concluído,0,30-10-2023,30-10-2023,Sim
24-10-2023,GB,Robo,Wap,Matheus Rosa,Concluído,31-10-2023,31-10-2023,03-11-2023,Sim
24-10-2023,GON,Refrigerador,Panasonic,Luiz E Cvg,Concluído,0,06-12-2023,08-12-2023,Sim
24-10-2023,FON,Lava E Seca,Midea,Luiz,Concluído,0,25-10-2023,25-10-2023,Sim
24-10-2023,FON,Refrigerador,Pansonic,Cvg / Robson,Concluído,0,0,31-10-2023,Sim
24-10-2023,GON ,Micro-Ondas,Midea,0,Cancelado,0,0,23-11-2023,Não
25-10-2023,GON ,Lava Louça,Midea,Robson / Cvg,Concluído,08-11-2023,14-11-2023,14-11-2023,Sim
25-10-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,30-10-2023,30-10-2023,Sim
25-10-2023,GB,Robo,Wap,Matheus Rosa,Concluído,0,03-11-2023,08-11-2023,Sim
25-10-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,01-11-2023,07-11-2023,10-11-2023,Sim
25-10-2023,FON ,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,08-11-2023,08-11-2023,Sim
25-10-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,03-11-2023,13-11-2023,Sim
26-10-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,0,02-11-2023,Não
26-10-2023,GON ,Lavadora,Panasonic,Cvg E Robson,Concluído,0,31-10-2023,31-10-2023,Sim
26-10-2023,GON ,Lava E Seca,Midea,Luiz Guilherme,Concluído,06-11-2023,03-11-2023,06-11-2023,Sim
26-10-2023,GB,Robo,Midea,Matheus/Thiago,Concluído,0,21-11-2023,15-12-2023,Sim
26-10-2023,FB,Notbook,Lenovo,Robson,Sem Conserto,0,0,19-12-2023,Não
26-10-2023,FON,Lavadora,Panasonic,Cvg,Concluído,0,04-11-2023,04-11-2023,Sim
27-10-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,10-11-2023,17-11-2023,17-11-2023,Sim
27-10-2023,GON,Lava Louça,Panasonic,Cvg,Concluído,0,30-10-2023,30-10-2023,Sim
27-10-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,08-11-2023,09-11-2023,14-11-2023,Sim
30-10-2023,FON,Refrigerador,Panasonic,0,0,0,0,0,0
30-10-2023,FON,Refrigerador,Panasonic,Cvg E Robson,Concluído,09-11-2023,17-11-2023,17-11-2023,Sim
30-10-2023,FON ,Refrigerador,Panasonic,Cvg,Concluído,0,01-11-2023,01-11-2023,Sim
30-10-2023,FON,Refrigerador,0,0,0,0,0,0,0
30-10-2023,GON,Lavadora,Panasonic,"Cvg, Robson E Luiz",Concluído,10-11-2023,17-11-2023,17-11-2023,Sim
30-10-2023,GB,Aspirador,Wap,Matheus Rosa,Concluído,06-11-2023,09-11-2023,10-11-2023,Sim
0,0,0,0,0,0,0,0,0,0
30-10-2023,GON,Refrigerador,Panasonic,Cvg,0,13-11-2023,0,0,0
30-10-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,21-11-2023,23-11-2023,07-12-2023,Sim
30-10-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,01-11-2023,01-11-2023,Sim
30-10-2023,FB ,Cooktop,Midea,Cvg,Descarte,0,0,03-01-2023,Não
30-10-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,10-11-2023,01-12-2023,01-12-2023,Sim
30-10-2023,GON,Lava E Seca,Midea,Cvg / Robson,Concluído,08-11-2023,04-11-2023,04-11-2023,Sim
30-10-2023,FB ,Robo,Midea,Matheus,Concluído,0,26-12-2023,10-01-2024,Sim
30-10-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,02-11-2023,02-11-2023,Não
30-10-2023,GON,Lava E Seca,Midea,0,Cancelada,0,0,03-11-2023,Não
30-10-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,01-11-2023,01-11-2023,Sim
30-10-2023,FB ,Robo,Midea,Matehus Rosa,Concluído,0,07-11-2023,09-11-2023,Sim
31-10-2023,GB,Aspirador,Wap,Matheus Rosa,Concluído,0,17-11-2023,23-11-2023,Sim
31-10-2023,GB,Freezer,Midea,Robson,Concluído,0,15-11-2023,21-11-2023,Sim
31-10-2023,GON,Refrigerador,Panasonic,Cvg,Sem Conserto,0,0,02-11-2023,Não
31-10-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,02-11-2023,02-11-2023,Sim
31-10-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,24-11-2023,29-11-2023,29-11-2023,Sim
31-10-2023,GON ,Refrigerador,Panasonic,"Cvg, Robson E Luiz",Concluído,0,13-12-2023,13-12-2023,Sim
31-10-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,02-11-2023,02-11-2023,Sim
31-10-2023,GON ,Lavadora,Panasonic,Cvg,Concluído,0,18-11-2023,18-11-2023,Sim
31-10-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,01-11-2023,01-11-2023,Sim
01-11-2023,GON,Lava E Seca,Midea,Cvg /Robson,Concluído,0,04-11-2023,04-11-2023,Sim
01-11-2023,GON,Cervejeira,Midea,0,Cancelado,0,0,07-11-2023,Não
01-11-2023,FON ,Lavadora,Midea,Cvg E Robson,Concluído,0,17-11-2023,17-11-2023,Sim
01-11-2023,GON,Lavadora,Panasonic,Cvg E Luiz,Concluído,10-11-2023,16-11-2023,16-11-2023,Sim
01-11-2023,GB,Robo,Midea,Thiago,Concluído,28-11-2023,30-11-2023,11-12-2023,Sim
01-11-2023,GON ,Refrigerador,Panasonic,0,Troca,0,0,13-11-2023,Não
01-11-2023,FON ,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,03-11-2023,03-11-2023,Sim
01-11-2023,FON ,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,07-11-2023,07-11-2023,Sim
03-11-2023,FON ,Lava Louça,Panasonic,0,Cancelado,0,0,03-11-2023,Não
03-11-2023,GS,Robo,Midea,Matheus Rosa,Concluído,0,08-11-2023,13-11-2023,Sim
03-11-2023,FON,Lavadora,Panasonic,Cvg / Robson,Concluído,0,03-11-2023,03-11-2023,Sim
03-11-2023,GON,Lava E Seca,Midea,Cvg / Robson,Cancelado,0,0,08-11-2023,Sim
03-11-2023,FB ,Aspirador,Wap,Matheus Rosa,Concluído,0,22-11-2023,24-11-2023,Sim
03-11-2023,FON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,07-11-2023,07-11-2023,Sim
03-11-2023,GON,Lava E Seca,Midea,0,0,0,0,0,0
03-11-2023,GON ,Lavadora,Panasonic,Luiz,Concluído,0,08-11-2023,08-11-2023,Sim
03-11-2023,FON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,14-11-2023,16-11-2023,Sim
03-11-2023,GB,Micro Ondas,Midea,Thiago,Concluído,0,08-11-2023,14-11-2023,Sim
03-11-2023,GB,Robo,Midea,Matheus Rosa,Concluído,22-11-2023,23-11-2023,12-12-2023,Sim
06-11-2023,GON,Lava E Seca,Midea,Luiz Guilherme / Cvg,Sem Defeito,0,0,16-11-2023,Não
06-11-2023,GON,Lava E Seca,Midea,Cvg / Luiz Guilherme,Concluído,30-11-2023,06-12-2023,06-12-2023,Sim
06-11-2023,GB,Robo,Midea,Thiago,Concluído,22-11-2023,24-11-2023,29-11-2023,Sim
06-11-2023,GON,Refrigerador,Panasonic,Luiz,Troca Na Loja,0,0,05-01-2024,Não
06-11-2023,GON,Frigobar,Midea,0,Cancelada,0,0,28-11-2023,Não
06-11-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,09-11-2023,09-11-2023,Sim
06-11-2023,GS,Robo,Wap,Matheus Rosa,Concluído,0,07-11-2023,17-11-2023,Sim
06-10-2023,GB,Robo,Midea,Thiago,Concluído,22-11-2023,24-11-2023,05-12-2023,Sim
06-11-2023,FB ,Cooktop,Midea,Thiago,Concluído,0,18-12-2023,20-12-2023,Sim
06-11-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,02-12-2023,02-12-2023,Sim
06-11-2023,FON ,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,09-11-2023,09-11-2023,Sim
07-11-2023,FON,Refrigerador,Panasonic,0,Cancelado,0,0,17-11-2023,Não
07-11-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,07-11-2023,07-11-2023,Sim
07-11-2023,GON ,Robo,Wap,Matheus Rosa,Concluído,13-11-2023,16-11-2023,21-11-2023,Sim
07-11-2023,GB,Fritadeira,Midea,Thiago,Concluído,14-11-2023,16-11-2023,22-11-2023,Sim
07-11-2023,GON,Lava E Seca,Midea,0,0,0,0,0,0
07-11-2023,FON,Lavadora,Panasonic,Cvg / Robson,Concluído,0,20-11-2023,20-11-2023,Sim
07-11-2023,GON,Lava E Seca,Midea,Cvg E Robson,Concluído,0,29-12-2023,29-12-2023,Sim
07-11-2023,GON,Lava E Seca,Midea,Luiz Guilherme/ Cvg,Sem Defeito,0,0,16-11-2023,Não
07-11-2023,GB,Micro Ondas,Midea,Thiago,Concluído,22-11-2023,29-11-2023,01-12-2023,Sim
07-11-2023,GB,Refrigerador,Panasonic,Luiz,Sem Defeito,0,0,21-11-2023,Não
07-11-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,18-11-2023,18-11-2023,Sim
07-11-2023,GB,Robo,Wap,Thiago,Concluído,0,13-11-2023,21-11-2023,Sim
07-11-2023,FB ,Purificador,Midea,Thiago,Concluído,0,06-12-2023,18-12-2023,Sim
